Year,Quarter,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2019,Q4,33,28795,544,Unemployed,High School,8,9774,12,Divorced,4,Mortgage,504,0.3615122942481128,7,0,0.4322692613032872,0,Education,0,19,16,1882,5946,89481,18275,2399.5833333333335,0.7801330933791285,3,71206,0.202774,0.2128907525060471,911.4505960767676,0.5898734902907175,0,59
2019,Q4,52,203812,692,Employed,Master,32,26006,72,Married,2,Mortgage,267,0.24831444634429395,5,1,0.13197396054770288,0,Home,0,18,26,3876,2342,339541,12791,16984.333333333332,0.7708036330521274,5,326750,0.195006,0.18193583402531796,595.9889248,0.05081088,1,28.8
2019,Q4,31,43385,518,Employed,Doctorate,12,25064,48,Divorced,1,Mortgage,244,0.22912816925213733,6,1,0.3914908793089521,0,Auto,0,30,19,1128,1178,203827,48321,3615.4166666666665,0.6406864775879995,5,155506,0.261064,0.2600438240401103,845.1523778909024,0.3012522423577464,0,51
2019,Q4,23,51536,468,Employed,Associate,0,51461,36,Single,0,Other,346,0.3799290348126696,3,1,0.2536093412208208,0,Education,0,31,18,2526,3791,11274,24015,4294.666666666667,0.7357721652474233,10,1705,0.302461,0.2756317122539716,2116.485319501514,0.5733821762266798,0,52
2019,Q4,21,24309,571,Employed,Bachelor,0,19833,60,Divorced,4,Mortgage,146,0.18204472373003977,6,1,0.236488002,0,Home,0,26,13,1570,1964,9788,16743,2025.75,0.8111692760207251,6,5464,0.23933300000000002,0.2836483334161803,621.8892619275197,0.37906417965075634,0,53
2019,Q4,47,49015,586,Self-Employed,High School,28,14181,36,Single,1,Other,448,0.33893670494246053,5,1,0.37116154272938556,0,Home,0,30,12,6434,128,56994,29616,4084.5833333333335,0.8226854736067281,3,27378,0.206181,0.19432991164267052,522.9287428181755,0.23770570057774365,0,58
2019,Q4,24,19472,568,Employed,Associate,1,41426,60,Single,1,Rent,711,0.3085856432478883,1,1,0.45386801131281507,0,Auto,1,24,4,4113,692,50657,39652,1622.6666666666667,0.8541032714569452,5,11005,0.262426,0.24225304139395623,1197.1654035760494,1.175944168185733,0,67
2019,Q4,61,55285,572,Employed,High School,39,18458,48,Married,0,Rent,324,0.4248068619548197,3,3,0.6616841120315187,0,Education,0,24,25,4639,1737,11400,12790,4607.083333333333,0.8847693043169497,8,4622,0.22745800000000002,0.2322217028156259,593.8551047,0.199226938,0,59
2019,Q4,18,35163,508,Self-Employed,High School,0,22210,24,Single,1,Own,190,0.334822337,2,0,0.4818666751252691,0,Home,1,26,11,3303,2282,56390,9517,2930.25,0.7458924251562745,1,46873,0.24321,0.25697794126115214,1193.1715538463238,0.47203192691624396,0,66
2019,Q4,60,88183,594,Employed,Bachelor,38,26181,60,Divorced,0,Rent,433,0.3286749638860086,5,1,0.24042746095048198,0,Home,0,17,29,7167,1114,28093,7417,7348.583333333333,0.8838679162863028,1,20676,0.23418100000000003,0.25805584308534546,780.8609007048836,0.16518298094256947,0,51
2019,Q4,42,74368,569,Self-Employed,Master,24,10428,60,Married,2,Rent,176,0.050275063,1,4,0.39893332073924176,0,Education,0,28,23,2153,482,16734,22376,6197.333333333333,0.8340319666531955,4,4336,0.23092800000000002,0.22050624094868485,288.31024624439544,0.074920973,1,44.800000000000004
2019,Q4,38,46023,513,Unemployed,Associate,17,11123,96,Single,3,Own,438,0.4410023626804056,6,5,0.7677753290409536,0,Other,0,20,1,2699,705,58283,4818,3835.25,0.8783797536738794,8,53465,0.289623,0.27198252605384665,285.28414007841036,0.18858852488844544,0,65
2019,Q4,33,157892,590,Self-Employed,Bachelor,12,11082,60,Divorced,5,Own,431,0.6169718426450739,2,1,0.11999591379460928,0,Home,0,27,7,5470,1758,16433,34825,13157.666666666666,0.5420367922617295,4,8928,0.221082,0.24424710282761308,321.54436106222704,0.057194362809684623,1,43.2
2019,Q4,44,55320,650,Employed,High School,20,35561,72,Married,1,Own,485,0.12401487389704986,3,0,0.15825918747171397,0,Home,0,18,23,1118,1041,75809,238240,4610,0.8872101064220336,5,1841,0.225561,0.2212457564719649,896.1416625858188,0.29959688993184785,0,43
2019,Q4,39,53023,471,Unemployed,Bachelor,17,34505,48,Single,0,Own,595,0.24291441312179052,2,2,0.68470479,0,Auto,0,20,19,1328,1186,40126,4123,4418.583333333333,0.5921175415769169,0,36003,0.29400499999999996,0.2852051476301822,1212.8724533947245,0.40915205553696876,0,61
2019,Q4,53,44932,525,Employed,Associate,29,28847,120,Single,0,Mortgage,622,0.3356969035194097,4,0,0.11500228271947195,0,Auto,1,23,14,908,158,127302,19473,3744.3333333333335,0.8335373071925621,1,107829,0.32134700000000005,0.34046186884001667,847.9788544,0.3925876046620493,0,53
2019,Q4,41,37463,492,Employed,High School,23,21212,36,Married,0,Rent,308,0.1542271200946079,2,1,0.3052024218981843,0,Auto,0,34,6,3281,1143,228267,13651,3121.9166666666665,0.9181917034833292,5,214616,0.260212,0.2081696,797.1714177053706,0.35400413774829687,0,52
2019,Q4,41,30683,561,Employed,High School,20,35386,60,Married,3,Mortgage,944,0.3870789404916036,3,1,0.7818821379820892,0,Auto,0,30,22,4890,336,64226,33893,2556.9166666666665,0.6156418980738452,7,30333,0.259886,0.2528483495249224,1044.5432846911729,0.7777114172764747,0,59
2019,Q4,35,31372,564,Self-Employed,High School,11,27734,36,Married,1,Rent,954,0.098332304,4,1,0.33762377837513047,0,Home,1,24,29,1189,202,593233,12432,2614.3333333333335,0.8222874846930117,2,580801,0.230734,0.22242186077235154,1062.6519838879178,0.7713828830375817,0,55
2019,Q4,39,85830,606,Employed,Associate,17,19542,72,Married,0,Mortgage,445,0.2946980168675213,0,1,0.19040048489145026,0,Other,0,17,23,2484,2810,26672,31028,7152.5,0.7647116611839534,8,1193,0.231542,0.2778504,560.2877671587248,0.14055054416759521,0,46
2019,Q4,43,51578,620,Employed,High School,19,15303,72,Married,1,Mortgage,727,0.2939029924115942,4,2,0.2783910800386051,0,Home,0,28,5,2049,441,122500,3867,4298.166666666667,0.9097816049408193,9,118633,0.22030300000000003,0.21621563498261862,381.0751309070216,0.25780180640746553,0,47
2019,Q4,19,86738,580,Unemployed,Master,0,18835,36,Married,0,Own,279,0.2968153267804392,4,2,0.49295073578229365,0,Auto,0,18,11,2471,1510,38067,12157,7228.166666666667,0.794355321,5,25910,0.213835,0.23604194286136135,735.0421616,0.14029036798866518,0,58
2019,Q4,23,15706,570,Unemployed,Master,0,29279,60,Married,3,Rent,556,0.24354980564374482,3,0,0.14093216768251213,0,Education,0,40,4,4199,739,140557,68340,1308.8333333333333,0.5627022291730246,5,72217,0.24927900000000003,0.2969177944756497,941.7394790581426,1.1443317043612449,0,56
2019,Q4,48,113100,625,Employed,High School,27,23728,24,Married,0,Own,286,0.18869535706795854,3,2,0.15967393540987251,0,Home,0,19,27,22328,1888,146546,16531,9425,0.5838050405806118,8,130015,0.186228,0.17772462194289723,1181.9920515723422,0.15575512483526177,1,32.800000000000004
2019,Q4,42,171451,586,Employed,Associate,21,20759,36,Widowed,0,Mortgage,823,0.29454625717928495,0,3,0.6051835309344745,0,Education,0,28,3,3818,1068,12087,12172,7206.166666666667,0.7981332848415749,5,7109,0.212759,0.22085301880662472,793.7119899018343,0.224351179,0,59
2019,Q4,37,46599,623,Employed,Bachelor,13,9828,96,Married,3,Mortgage,407,0.27276749151931257,2,1,0.13379363841901162,0,Education,1,30,17,991,9956,19615,12133,3883.25,0.737605891,7,7482,0.23332800000000004,0.2799936,257.43693944415867,0.1711033128034916,0,54
2019,Q4,40,52700,616,Employed,Doctorate,15,20163,60,Married,3,Own,344,0.263310538,4,2,0.086998706,0,Debt Consolidation,0,21,16,3509,1481,26859,6336,4391.666666666667,0.6052778541686279,2,20523,0.217163,0.21846167,555.1180126975323,0.2047327543144286,0,47
2019,Q4,44,59304,553,Employed,High School,19,20991,24,Married,1,Mortgage,613,0.1978104937584693,6,1,0.40740388299845604,0,Debt Consolidation,0,24,5,958,2530,53037,2241,4942,0.5765978446419199,6,50796,0.219491,0.24751791958119534,1117.7091658808076,0.3502042019184151,0,55
2019,Q4,33,26725,582,Employed,Bachelor,6,18286,96,Divorced,2,Mortgage,323,0.36908286154999986,5,1,0.22197456774000798,0,Auto,1,15,23,3902,1011,259363,28480,2227.0833333333335,0.949064254,4,230883,0.262286,0.2371058764001129,426.4964042089178,0.33653720675423804,0,56
2019,Q4,30,48513,497,Employed,Associate,5,9261,84,Married,0,Mortgage,410,0.2718913517761179,5,0,0.4814951864072869,0,Home,0,22,3,680,1502,58396,118769,4042.75,0.737708747,4,6492,0.285761,0.2737873749965236,248.6770461757964,0.16292796887658065,0,60
2020,Q1,42,55274,505,Employed,Bachelor,21,32500,36,Divorced,2,Rent,257,0.16543585851426468,4,0,0.5783789523204721,0,Debt Consolidation,0,30,24,10170,351,570340,25501,4606.166666666667,0.8214297815068283,3,544839,0.265,0.26254595015026905,1313.856893407703,0.34103344648283884,1,39.2
2020,Q1,28,15000,580,Self-Employed,High School,5,13923,24,Married,0,Rent,358,0.6255828601224022,3,2,0.2154417023083312,0,Education,1,22,4,1288,984,58113,4580,1250,0.7133553958508527,6,53533,0.198923,0.20141340458220666,709.5839770715311,0.8540671816572248,0,66
2020,Q1,44,55446,590,Employed,High School,22,13197,48,Married,3,Rent,489,0.33649242833463416,0,0,0.1205350117528096,0,Education,0,23,24,1587,2095,167291,1766,4620.5,0.8522417185291085,3,165525,0.213197,0.22417404159775822,418.7819909714886,0.1964683456274188,0,46
2020,Q1,19,15516,498,Employed,High School,0,13470,108,Married,0,Mortgage,543,0.13102546308276525,5,3,0.39453916440214837,0,Other,1,18,19,605,1202,31026,11944,1293,0.913817852,4,19082,0.30947,0.371364,432.95968447741103,0.7548025401990804,0,61
2020,Q1,52,94316,598,Employed,High School,27,22766,36,Married,3,Rent,543,0.17071430943090363,3,0,0.2867817268892567,0,Education,0,33,11,4392,1380,37697,44473,7859.666666666667,0.7644600174208762,3,7904,0.208766,0.193526726,838.5759346810619,0.17578047432220134,1,40
2020,Q1,45,113131,611,Employed,High School,23,18531,24,Married,3,Rent,283,0.050199329018252636,1,0,0.3260225161528175,0,Other,0,30,9,9675,1765,93746,741,9427.583333333334,0.8922859608410564,5,93005,0.18803099999999998,0.18010619786033458,925.2386235,0.1281599515761761,1,38.400000000000006
2020,Q1,43,117783,507,Employed,Bachelor,19,12573,60,Divorced,0,Mortgage,322,0.2780870513867902,3,2,0.2722040453494431,0,Home,0,34,3,534,2338,47843,15220,9815.25,0.8631489858324414,2,32623,0.264073,0.2572726755060563,374.41413703425684,0.070952257,1,43.2
2020,Q1,51,45528,638,Employed,Bachelor,31,17096,60,Divorced,0,Own,363,0.15632123719564162,6,2,0.19251136739663496,0,Other,0,16,27,2334,571,45252,6611,3794,0.5876900948926361,7,38641,0.203096,0.2212736377090895,473.4117574985726,0.2204564463623017,0,47
2020,Q1,59,55537,663,Unemployed,Bachelor,36,14809,24,Single,0,Rent,730,0.5396584217298289,6,1,0.3884800117275092,0,Auto,0,17,24,7358,1150,56249,36369,4628.083333333333,0.5109848659624877,6,19880,0.15830899999999998,0.15735361806089299,723.2235525662718,0.3140011637430049,0,52
2020,Q1,52,15000,607,Employed,High School,31,35718,48,Single,2,Mortgage,322,0.16498778394538505,2,0,0.048612187,0,Education,0,31,20,6560,808,444935,21894,1250,0.8215939645957836,3,423041,0.227218,0.22526631621774487,1135.5708505487157,1.1660566804389725,0,42
2020,Q1,18,50277,547,Employed,High School,0,25015,24,Married,1,Own,399,0.17226405115345514,3,0,0.18645387215439166,0,Other,0,26,8,2385,1096,189786,10830,4189.75,0.9204395117765777,7,178956,0.226515,0.21724228407299007,1294.327916,0.40415965531250075,0,46
2020,Q1,24,19419,582,Employed,Master,0,21061,60,Divorced,3,Rent,406,0.268080782,5,0,0.17651516897847475,0,Other,0,20,8,2226,412,31724,31378,1618.25,0.8360890990881158,6,1868,0.23506100000000002,0.24694323726593648,614.3996445226882,0.6305574815527194,0,53
2020,Q1,32,16454,552,Employed,High School,8,13676,60,Married,4,Mortgage,615,0.3467028641679952,3,4,0.15065406547949753,0,Debt Consolidation,0,18,15,2311,584,491840,2366,1371.1666666666667,0.8873619180650603,7,489474,0.242676,0.20554180379251072,366.5602859969216,0.715857751,0,46
2020,Q1,40,50892,541,Self-Employed,Master,17,31932,36,Married,3,Mortgage,463,0.3533925045553587,3,1,0.1706730303266828,0,Education,1,23,15,3269,1632,23742,34916,4241,0.9154673142384211,6,5371,0.246432,0.27217129480077284,1307.3532806718113,0.4174376988143861,0,59
2020,Q1,46,30021,640,Employed,Master,24,11193,72,Married,1,Own,362,0.3872990045640833,2,1,0.1952163470440128,0,Education,0,27,6,2595,471,43229,24020,2501.75,0.929264602,5,19209,0.20619300000000002,0.18531156832334778,258.65997733919613,0.24809032770628403,0,50
2020,Q1,31,22613,429,Employed,High School,11,20767,84,Single,0,Rent,420,0.079717886,8,1,0.17982556388801985,0,Education,0,28,15,7391,769,47585,80610,1884.4166666666667,0.9337628141877599,4,1711,0.331267,0.3214413901197541,624.0231162938437,0.5540298675773283,0,51
2020,Q1,42,58939,605,Employed,Master,22,27757,60,Single,0,Own,395,0.11437617661311603,1,3,0.7399944136333448,0,Home,0,27,11,3315,664,26274,42936,4911.583333333333,0.7470967900885616,8,2195,0.230257,0.24664364972680258,809.2519782493764,0.24518610324220835,0,54
2020,Q1,30,81960,634,Self-Employed,Bachelor,9,158686,96,Divorced,1,Own,1269,0.41823334493326253,5,2,0.43973973389994414,0,Home,0,29,18,3698,539,20061,27339,6830,0.8162222398532365,8,8738,0.376686,0.33355410582562517,4752.743035089118,0.8816607664844975,0,56
2020,Q1,32,76308,624,Employed,Bachelor,10,17598,48,Married,1,Own,264,0.031703470583413836,2,0,0.20221531954372643,0,Home,0,26,16,3533,10526,292583,36582,6359,0.655112937,2,256001,0.20059800000000003,0.19638849376044504,532.1331699677972,0.12519785657615934,1,33.6
2020,Q1,23,56727,592,Employed,Master,0,10309,24,Widowed,1,Mortgage,339,0.2506516635286174,2,3,0.38356049375348805,0,Auto,0,23,17,1270,3888,81282,46086,4727.25,0.7550692846170963,10,35196,0.189309,0.16373436337991934,506.60208835189303,0.17887822483513524,1,43.2
2020,Q1,28,73344,549,Employed,Associate,3,36647,48,Married,0,Rent,894,0.16067686519646024,2,0,0.19743650781557084,0,Auto,0,19,11,2473,333,225765,47971,6112,0.8118958206300287,4,177794,0.25714699999999996,0.278369677,1273.8102224122993,0.3546809918868291,0,45
2020,Q1,23,50306,570,Employed,Bachelor,4,31777,96,Married,1,Rent,796,0.040282623326299755,4,0,0.2165607871627687,0,Home,0,27,20,2023,1185,7755,32847,4192.166666666667,0.8608357352355758,5,7617,0.281777,0.3325711898818622,949.5012837,0.4163721107781234,0,51
2020,Q1,28,35170,593,Employed,Bachelor,7,28062,48,Divorced,3,Mortgage,352,0.3597256881477745,5,0,0.4039098868823969,0,Debt Consolidation,0,31,16,762,590,84392,19827,2930.8333333333335,0.7154855543754409,3,64565,0.226562,0.2544151663739307,937.3790235745109,0.4399359761982977,0,55
2020,Q1,52,37319,606,Employed,Bachelor,31,41229,48,Single,0,Own,284,0.2541693471885483,3,0,0.3287798580577065,0,Debt Consolidation,0,32,6,3407,1174,63718,5823,3109.9166666666665,0.814537738,3,57895,0.233229,0.24507704649931136,1355.739265066315,0.5272614802324762,0,52
2020,Q1,28,56890,601,Employed,Bachelor,10,39044,60,Married,1,Mortgage,242,0.1100577962871119,4,0,0.20682483683545486,0,Education,1,27,9,1537,1012,20565,24179,4740.833333333333,0.8762469448142711,4,2944,0.24354399999999998,0.23851155991950365,1119.8457971553428,0.28725873731524193,0,55
2020,Q1,71,27977,613,Employed,High School,47,6024,60,Married,4,Own,210,0.11406481442097828,1,0,0.24481420760994096,0,Auto,0,24,22,12015,1861,13876,36653,2331.4166666666665,0.8749479222255486,5,5690,0.20452399999999998,0.18883333684141393,155.8794280242328,0.15693437953643327,0,50
2020,Q1,45,51939,601,Employed,High School,23,8956,60,Divorced,2,Mortgage,335,0.1336435796815023,1,0,0.093253983,0,Debt Consolidation,0,22,4,10193,347,43043,16415,4328.25,0.6131075431569782,11,26628,0.21345599999999998,0.200277429,237.41749368752002,0.1322514858632288,0,49
2020,Q1,42,37251,502,Employed,Master,20,30021,84,Single,5,Rent,684,0.3223872160580324,5,2,0.1859723836132959,0,Auto,0,27,9,815,444,9371,70207,3104.25,0.7561382808866429,5,9376,0.304021,0.3443288208776562,949.6334917,0.5262570642395422,0,52
2020,Q1,29,25606,456,Employed,High School,4,18322,60,Divorced,1,Rent,260,0.3724171206859875,3,1,0.2932941942050929,0,Home,0,28,20,351,220,129408,14386,2133.8333333333335,0.8951575945590318,8,115022,0.29532200000000003,0.32355498658147624,619.5587981,0.41219657801313064,0,50
2020,Q1,48,29047,557,Employed,Associate,25,27694,36,Married,0,Other,321,0.328429795,2,1,0.097355861,1,Auto,0,18,15,2016,485,197905,17635,2420.5833333333335,0.8941217238512806,3,180270,0.23419399999999999,0.2751545099411362,1138.2856944224645,0.6028652987595818,0,60
2020,Q1,33,77016,562,Employed,Associate,11,21197,72,Widowed,4,Other,457,0.3464341439661662,4,3,0.20430158291799855,0,Other,1,23,10,2439,4913,165600,22601,6418,0.7189407754009034,4,142999,0.255197,0.22161639579770986,534.6341681373201,0.15450828422208165,0,54
2020,Q1,41,27639,573,Employed,High School,17,40102,48,Single,0,Mortgage,660,0.10099086228935009,4,1,0.4893374356054884,0,Other,0,20,19,9478,547,68628,82102,2303.25,0.9511749983908163,2,8939,0.24860200000000002,0.22305181135573904,1270.110234915298,0.8379942407099958,0,57
2020,Q1,70,49095,618,Employed,High School,45,29204,48,Married,3,Own,387,0.6746835863819871,5,0,0.17903606372331002,0,Other,0,20,25,2226,1002,38881,56095,4091.25,0.6979263692109384,7,2353,0.21520400000000003,0.2353080399364957,944.5446988354045,0.32546158236123546,0,50
2020,Q1,38,30741,516,Employed,High School,15,13478,96,Married,0,Mortgage,420,0.33338761752356694,2,1,0.21115524862649865,0,Home,0,19,16,15372,815,235212,46119,2561.75,0.5819326362990715,5,189093,0.290478,0.2733063585012879,346.89772440821577,0.2993647797045831,0,49
2020,Q1,53,194756,483,Employed,Associate,29,15258,72,Married,2,Mortgage,383,0.32579147235936123,0,1,0.059565337,0,Home,0,16,23,16331,503,49633,59514,8131.166666666667,0.8732381262236323,3,10982,0.28875799999999996,0.27145885464471015,431.3242659998332,0.10014851489124149,1,38.400000000000006
2020,Q1,31,116429,560,Employed,Master,9,28533,36,Married,3,Mortgage,498,0.16490377039714463,1,0,0.33072333697266687,0,Home,1,17,25,8144,204,98736,221728,9702.416666666666,0.8391987815074167,5,8095,0.233533,0.2736763848626044,1170.500801908477,0.17196754780082044,0,58
2020,Q1,39,79670,558,Employed,Bachelor,17,15451,60,Married,3,Mortgage,964,0.40332080371877194,4,2,0.46137557368392973,0,Auto,0,24,22,1861,1056,76387,55005,6639.166666666667,0.904810013,7,21382,0.24145099999999997,0.2856808557540624,486.3887043679448,0.2184594508901134,0,57
2020,Q1,61,54232,633,Employed,Bachelor,38,11331,120,Single,4,Mortgage,190,0.250202807,1,1,0.19375948106382515,0,Other,0,20,7,6108,580,37936,52044,4519.333333333333,0.9530728003453135,3,8745,0.24983100000000003,0.24578627037991216,254.4136992327984,0.098336119,0,48
2020,Q1,32,54696,524,Employed,Associate,11,28156,72,Married,2,Rent,667,0.22004167383166612,1,1,0.30034792651507775,0,Education,0,20,10,682,9425,40449,63119,4558,0.5955629221043468,4,8584,0.281156,0.24405836398150826,748.2102022684904,0.31048929404749676,0,54
2020,Q1,61,42007,666,Employed,Master,40,23732,60,Married,1,Rent,571,0.05004571,2,0,0.061887898,0,Education,0,28,1,1868,1144,76294,17977,3500.5833333333335,0.6728036766512228,2,58317,0.19573200000000002,0.1905412459227087,616.3281489632792,0.33918008397551236,0,46
2020,Q1,48,59809,563,Employed,Bachelor,23,36871,84,Married,0,Own,730,0.2991722585962088,2,0,0.19459933274048283,0,Home,0,27,18,2331,8880,125353,4616,4984.083333333333,0.8372787613595897,2,120737,0.280371,0.26523202654418376,969.4711796,0.34097968793073313,0,46
2020,Q1,33,15000,504,Employed,High School,6,13950,36,Single,0,Other,713,0.1384583293903359,1,2,0.1817882105992574,0,Home,0,18,21,4972,2416,365895,24822,1250,0.8210369368915619,1,341073,0.24694999999999998,0.25415856615859916,557.7223593,1.016577887463651,0,45
2020,Q1,47,45958,500,Employed,Associate,21,25771,24,Married,3,Mortgage,554,0.3192219967346425,3,1,0.1482111243179658,0,Auto,0,24,20,15317,3291,78640,76188,3829.8333333333335,0.8131194407670393,1,2452,0.25077099999999997,0.24703970082448756,1371.6126738600592,0.5027928127055292,0,51
2020,Q1,51,64980,581,Employed,Master,31,15346,36,Single,0,Own,801,0.45313120245499217,3,2,0.2545932274941097,0,Auto,1,14,29,4926,1073,62166,42480,5415,0.8369974964648876,10,19686,0.209846,0.20009593396593947,570.3873656682555,0.25325713124067506,1,47.2
2020,Q1,47,71889,625,Self-Employed,Bachelor,27,19816,12,Married,2,Mortgage,1329,0.5087776389004433,3,1,0.4309620745804599,0,Home,0,22,12,2535,572,70986,83064,5990.75,0.5236934881353285,5,7490,0.17231600000000002,0.1565431837663923,1794.6827051755802,0.5214176363853574,0,57
2020,Q1,21,45106,455,Employed,Master,1,30684,96,Married,3,Rent,339,0.070282315,2,2,0.5058718453456321,0,Home,0,24,13,740,2487,26402,2945,3758.8333333333335,0.8590141762824741,8,23457,0.33818400000000004,0.29023181746714477,825.3510886942038,0.30976395744092683,0,58
2020,Q1,31,68799,580,Employed,High School,8,25926,24,Married,1,Mortgage,329,0.38085822598790914,2,1,0.31568872950025456,1,Auto,0,20,26,6440,220,165325,8318,5733.25,0.914073776,3,157007,0.210926,0.1789396177914934,1293.004331362971,0.2829118443052319,0,62
2020,Q1,37,42069,635,Employed,Doctorate,19,20705,48,Widowed,2,Rent,455,0.5324152509930835,3,1,0.2849749708837105,0,Auto,0,21,7,2097,1937,26586,239659,3505.75,0.4548917042237312,6,7247,0.19820500000000002,0.21240017,643.8206689340944,0.31343383553707327,0,52
2020,Q1,39,64729,541,Employed,High School,18,10316,48,Married,0,Other,270,0.24859048081651683,2,0,0.3487309826703547,0,Home,1,19,26,1766,403,9391,15220,5394.083333333333,0.6863767031753474,5,1977,0.234816,0.20738729306205242,317.99420019017106,0.10900725180803124,0,60
2020,Q1,47,51784,571,Employed,High School,22,19531,36,Divorced,1,Rent,553,0.045834258,2,1,0.29443555193483983,0,Home,0,32,13,9122,1459,24805,8035,4315.333333333333,0.6524603333368799,10,16770,0.219031,0.25352665993509654,780.1967325348533,0.30894409065383593,0,51
2020,Q1,42,105722,541,Employed,Associate,18,19896,48,Single,1,Other,240,0.2594053347056948,4,1,0.1417290389858446,0,Debt Consolidation,0,20,21,16320,3565,19885,10125,8810.166666666666,0.8310876836655883,8,9760,0.244396,0.24492200534599107,654.0717999,0.10148182591170386,1,39.2
2020,Q1,23,72549,531,Self-Employed,High School,2,12297,36,Married,2,Own,533,0.24722827037683767,3,1,0.3521409751277197,1,Debt Consolidation,1,21,2,1345,493,36160,82106,6045.75,0.7989151478576206,5,8233,0.231797,0.2625978952108459,497.15711156097336,0.17039360072132875,0,79
2020,Q1,44,24268,537,Employed,Bachelor,22,7259,60,Single,1,Mortgage,971,0.16588667294899892,6,0,0.25930109607224944,0,Home,0,26,26,3351,807,97564,5729,2022.3333333333333,0.9317650155154956,10,91835,0.243759,0.2108735323017643,196.73720288069455,0.5774207365488847,0,51
2020,Q1,47,75848,645,Employed,Master,23,11406,36,Married,0,Own,188,0.17145570029126278,0,0,0.565902034,0,Home,0,29,14,1223,134,174708,10155,6320.666666666667,0.7647249877102898,5,164553,0.173906,0.20463783426398408,426.5879902450225,0.097234678,1,40
2020,Q1,46,29905,606,Employed,Master,22,43729,48,Married,1,Mortgage,307,0.3112777021762402,2,0,0.30744534068747953,0,Home,0,26,11,1496,1023,150083,17794,2492.0833333333335,0.7685945658675425,5,132289,0.235729,0.20879324403144514,1351.2621617361106,0.6654120027030037,0,49
2020,Q1,52,113542,640,Employed,Bachelor,31,13850,120,Divorced,0,Own,267,0.15841261884399735,3,0,0.25828722187662834,0,Home,0,29,28,1043,595,28291,16082,9461.833333333334,0.9426877138042707,4,12209,0.24885000000000002,0.2725476204230249,337.351199,0.063872526,1,37.6
2020,Q1,50,33001,603,Employed,Bachelor,28,15780,36,Married,1,Mortgage,173,0.19667535589905677,2,2,0.38562579603396124,0,Home,0,24,1,2189,354,85784,7220,2750.0833333333335,0.962775531,6,78564,0.19927999999999998,0.18391069207186256,573.5852859908262,0.27147733195630175,0,53
2020,Q1,45,48423,566,Employed,Doctorate,24,30357,96,Married,0,Rent,523,0.42994047737889174,2,1,0.48514482006057363,0,Auto,0,22,14,628,407,65613,7997,4035.25,0.7081343053775658,7,57616,0.28235699999999997,0.3321044472520651,906.0562018,0.3541431638267991,0,56
2020,Q1,39,56601,484,Employed,Bachelor,19,10793,36,Married,0,Own,195,0.14908612795971687,2,2,0.3270507221021748,1,Debt Consolidation,0,23,13,3583,1908,83776,13002,4716.75,0.7438744387548148,6,70774,0.253793,0.23991344296219466,423.3911284150716,0.13110534338582108,1,50.400000000000006
2020,Q1,20,64133,555,Self-Employed,Master,0,30437,60,Single,0,Own,397,0.5712364290495583,3,0,0.11499460100165255,0,Debt Consolidation,0,25,26,4167,849,109420,8763,5344.416666666667,0.6692195515014634,3,100657,0.25793699999999997,0.24048868467069417,876.4741385254202,0.23828122280736969,0,50
2020,Q1,45,63143,491,Employed,Master,23,23351,48,Married,5,Mortgage,1099,0.4686597466447348,0,0,0.26272660026609324,0,Home,0,21,20,9378,346,68582,10682,5261.916666666667,0.918740551,3,57900,0.272851,0.2726351326964134,804.022074,0.3616594854232687,0,51
2020,Q1,42,72691,600,Employed,High School,22,18465,36,Married,1,Mortgage,329,0.11168514790433261,5,2,0.097111049,1,Home,1,26,26,5317,2928,21065,19797,6057.583333333333,0.8323442889633045,10,1268,0.203465,0.18975037203216108,676.6203835523052,0.16601016085385623,0,64
2020,Q1,43,48897,576,Employed,High School,19,22685,60,Single,1,Mortgage,731,0.1918092816471814,1,0,0.2567525533402286,0,Auto,1,30,21,2640,4403,90452,72451,4074.75,0.9415903634179658,5,18001,0.23968500000000004,0.20435100653240001,606.5188872190633,0.32824563156489683,0,58
2020,Q1,24,45421,492,Employed,Associate,1,68603,60,Divorced,0,Mortgage,142,0.39262944613517886,6,2,0.31927046787368984,0,Education,0,32,1,8969,603,9572,11197,3785.0833333333335,0.7373689831085439,3,9718,0.327603,0.30565977575075076,2243.4485854165023,0.6302235315162156,0,59
2020,Q1,27,19179,572,Employed,Master,3,21655,12,Divorced,2,Own,449,0.013632537495426639,1,1,0.4298480023959764,0,Education,0,28,11,4999,348,85325,87153,1598.25,0.9100129164458272,7,2619,0.20065500000000003,0.20658010965937318,2012.8261595251738,1.5403260813547153,0,57
